sku	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
16041	0	0	0	0	14			2	2018-02-12 10:09:03	2018-02-12 09:09:03		Pierre Gaillard C“te R“tie 2018		publish	closed	closed		pierre-gaillard-cote-rotie-2018	2020-08-03 09:55:03	2020-08-03 07:55:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-cote-rotie-2018.jpg	0	attachment	image/jpeg	0
15269	0	0	0	0	6			2	2018-02-12 10:16:27	2018-02-12 09:16:27		Pierre Gaillard C“te R“tie Rose Pourpre 2017		publish	closed	closed		pierre-gaillard-cote-rotie-rose-pourpre-2017	2020-08-24 14:00:03	2020-08-24 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-cote-rotie-rose-pourpre-2017.jpg	0	attachment	image/jpeg	0
14977	0	0	0	0	0			2	2018-02-12 10:28:30	2018-02-12 09:28:30		Pierre Gaillard C“tes-du-Rh“ne Blanc Les Gendrines 2018		publish	closed	closed		pierre-gaillard-gendrines-2018	2020-08-27 09:30:07	2020-08-27 07:30:07		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-gendrines-2018.jpg	0	attachment	image/jpeg	0
16044	0	0	0	0	7			2	2018-02-12 10:34:08	2018-02-12 09:34:08		Pierre Gaillard Saint-Joseph Rouge Clos de Cuminaille 2018		publish	closed	closed		pierre-gaillard-saint-joseph-cuminaille-2018	2020-08-14 17:45:03	2020-08-14 15:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-saint-joseph-cuminaille-2018.jpg	0	attachment	image/jpeg	0
16043	0	0	0	0	1			2	2018-02-12 10:41:11	2018-02-12 09:41:11		Pierre Gaillard Saint-Joseph Rouge 2018		publish	closed	closed		pierre-gaillard-saint-joseph-2018	2020-08-26 14:05:02	2020-08-26 12:05:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-saint-joseph-2018.jpg	0	attachment	image/jpeg	0
16449	0	0	0	0	6			2	2018-02-12 10:50:59	2018-02-12 09:50:59		Pierre Gaillard Saint-Joseph Blanc 2019		publish	closed	closed		pierre-gaillard-saint-joseph-blanc-2019	2020-08-24 09:30:15	2020-08-24 07:30:15		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-saint-joseph-blanc-2019.jpg	0	attachment	image/jpeg	0
16045	0	0	0	0	6			2	2018-02-12 10:58:41	2018-02-12 09:58:41		Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018		publish	closed	closed		pierre-gaillard-syrah-terre-mandrin-2018	2020-08-27 17:15:02	2020-08-27 15:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-syrah-terre-mandrin-2018.jpg	0	attachment	image/jpeg	0
16030	0	0	0	0	6			2	2018-02-12 11:06:11	2018-02-12 10:06:11		Clos du Mont-Olivet Chƒteauneuf-du-Pape Blanc 2019		publish	closed	closed		mont-olivet-chateauneuf-pape-blanc-2019	2020-08-03 09:55:03	2020-08-03 07:55:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mont-olivet-chateauneuf-pape-blanc-2019.jpg	0	attachment	image/jpeg	0
13127	0	0	0	0	23			2	2018-02-12 11:18:33	2018-02-12 10:18:33		Clos du Mont-Olivet Chƒteauneuf-du-Pape 2012		publish	closed	closed		clos-du-mont-olivet-chateauneuf-du-pape-2012	2020-08-24 18:25:02	2020-08-24 16:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/clos-du-mont-olivet-chateauneuf-du-pape-2012.jpg	0	attachment	image/jpeg	0
19816	0	0	0	0	10			2	2018-02-12 11:25:39	2018-02-12 10:25:39		Clos du Mont-Olivet Chƒteauneuf-du-Pape Cuv‚e du Papet 2018		publish	closed	closed		clos-du-mont-olivet-chateauneuf-du-pape-papet-2018	2020-06-09 15:41:44	2020-06-09 13:41:44		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/clos-du-mont-olivet-chateauneuf-du-pape-papet-2018.jpg	0	attachment	image/jpeg	0
16029	0	0	0	0	10			2	2018-02-12 11:38:55	2018-02-12 10:38:55		Clos du Mont-Olivet C“tes-du-Rh“ne Vieilles Vignes 2018		publish	closed	closed		clos-du-mont-olivet-cotes-du-rhone-vieilles-vignes-2018	2020-08-01 09:35:04	2020-08-01 07:35:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/clos-du-mont-olivet-cotes-du-rhone-vieilles-vignes-2018.jpg	0	attachment	image/jpeg	0
16039	0	0	0	0	18			2	2018-02-12 11:56:27	2018-02-12 10:56:27		Mourgues du GrŠs CostiŠres de NŒmes Galets Dor‚s 2019		publish	closed	closed		mourgues-galets-dores-2019	2020-08-25 15:45:02	2020-08-25 13:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-galets-dores-2019.jpg	0	attachment	image/jpeg	0
16318	0	0	0	0	11			2	2018-02-12 12:07:23	2018-02-12 11:07:23		Mourgues du GrŠs CostiŠres de NŒmes Galets Rouges 2019		publish	closed	closed		mourgues-du-gres-costieres-de-nimes-galets-rouges-2019	2020-08-25 15:45:02	2020-08-25 13:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-du-gres-costieres-de-nimes-galets-rouges-2019.jpg	0	attachment	image/jpeg	0
16275	0	0	0	0	7			2	2018-02-12 12:12:28	2018-02-12 11:12:28		Mourgues du GrŠs CostiŠres de NŒmes Galets Ros‚s 2019		publish	closed	closed		mourgues-du-gres-costieres-de-nimes-galets-roses-2019	2020-08-27 09:30:16	2020-08-27 07:30:16		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-du-gres-costieres-de-nimes-galets-roses-2019.jpg	0	attachment	image/jpeg	0
16498	0	0	0	0	9			2	2018-02-12 12:41:06	2018-02-12 11:41:06		Mourgues du GrŠs CostiŠres de NŒmes Terre d'Argence 2017		publish	closed	closed		mourgues-du-gres-costieres-de-nimes-argence-rouge-2017	2020-08-25 11:15:03	2020-08-25 09:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-du-gres-costieres-de-nimes-argence-rouge-2017.jpg	0	attachment	image/jpeg	0
16320	0	0	0	0	3			2	2018-02-12 12:49:29	2018-02-12 11:49:29		Mourgues du GrŠs IGP Pont du Gard Terre d'Argence 2018		publish	closed	closed		mourgues-du-gres-costieres-de-nimes-terre-dargence-blanc-2018	2020-08-25 11:15:03	2020-08-25 09:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-du-gres-costieres-de-nimes-terre-dargence-blanc-2018.jpg	0	attachment	image/jpeg	0
16319	0	0	0	0	3			2	2018-02-12 12:56:54	2018-02-12 11:56:54		Mourgues du GrŠs CostiŠres de NŒmes Terre de Feu 2017		publish	closed	closed		mourgues-du-gres-terres-feu-2017	2020-08-21 11:25:03	2020-08-21 09:25:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/mourgues-du-gres-terres-feu-2017.jpg	0	attachment	image/jpeg	0
15966	0	0	0	0	3			2	2018-02-12 13:08:24	2018-02-12 12:08:24		Oratoire Saint Martin Cairanne Rouge R‚serve des Seigneurs 2017		publish	closed	closed		oratoire-reserve-seigneurs-rouge-2017	2020-08-25 10:25:02	2020-08-25 08:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/oratoire-reserve-seigneurs-rouge-2017.jpg	0	attachment	image/jpeg	0
15022	0	0	0	0	0			2	2018-02-12 13:14:22	2018-02-12 12:14:22		Oratoire Saint Martin Cairanne Rouge Les Douyes 2016		publish	closed	closed		oratoire-saint-martin-cairanne-douyes-2016	2020-08-27 18:45:02	2020-08-27 16:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/oratoire-saint-martin-cairanne-douyes-2016.jpg	0	attachment	image/jpeg	0
15967	0	0	0	0	20			2	2018-02-12 13:17:53	2018-02-12 12:17:53		Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016		publish	closed	closed		oratoire-saint-martin-cairanne-haut-coustias-2016	2020-08-14 18:35:02	2020-08-14 16:35:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/oratoire-saint-martin-cairanne-haut-coustias-2016.jpg	0	attachment	image/jpeg	0
15490	0	0	0	0	19			2	2018-02-12 13:24:30	2018-02-12 12:24:30		Gilles Robin Crozes-Hermitage Rouge Alb‚ric 2017		publish	closed	closed		gilles-robin-alberic-2017	2020-08-25 18:25:02	2020-08-25 16:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/gilles-robin-alberic-2017.jpg	0	attachment	image/jpeg	0
16416	0	0	0	0	62			2	2018-02-12 13:42:28	2018-02-12 12:42:28		Gilles Robin Crozes-Hermitage Rouge Papillon 2019		publish	closed	closed		gilles-robin-crozes-hermitage-papillon-2019	2020-08-27 16:05:04	2020-08-27 14:05:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/gilles-robin-crozes-hermitage-papillon-2019.jpg	0	attachment	image/jpeg	0
11862	0	0	0	0	0			2	2018-02-12 13:46:23	2018-02-12 12:46:23		Gilles Robin Hermitage Rouge 2012		publish	closed	closed		gilles-robin-hermitage-2012	2019-01-31 12:12:56	2019-01-31 11:12:56		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/gilles-robin-hermitage-2012.jpg	0	attachment	image/jpeg	0
15444	0	0	0	0	7			2	2018-02-12 14:02:17	2018-02-12 13:02:17		Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018		publish	closed	closed		gilles-robin-crozes-hermitage-marelles-2018	2020-08-27 09:30:09	2020-08-27 07:30:09		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/gilles-robin-crozes-hermitage-marelles-2018.jpg	0	attachment	image/jpeg	0
15953	0	0	0	0	19			2	2018-02-12 14:08:13	2018-02-12 13:08:13		Chƒteau de Vaudieu Chƒteauneuf-du-Pape Rouge 2015		publish	closed	closed		vaudieu-chateauneuf-2015	2020-08-27 16:05:03	2020-08-27 14:05:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/vaudieu-chateauneuf-2015.jpg	0	attachment	image/jpeg	0
12045	0	0	0	0	1			2	2018-02-12 14:17:41	2018-02-12 13:17:41		Chƒteau de Vaudieu Chƒteauneuf-du-Pape Blanc 2015		publish	closed	closed		chateau-de-vaudieu-chateauneuf-du-pape-blanc-2015	2020-08-26 09:30:03	2020-08-26 07:30:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/chateau-de-vaudieu-chateauneuf-du-pape-blanc-2015.jpg	0	attachment	image/jpeg	0
13074	0	0	0	0	0			2	2018-02-12 14:25:28	2018-02-12 13:25:28		Chƒteau de Vaudieu Chƒteauneuf-du-Pape L'Avenue 2015		publish	closed	closed		chateau-de-vaudieu-chateauneuf-du-pape-lavenue-2015	2019-12-09 10:40:03	2019-12-09 09:40:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/chateau-de-vaudieu-chateauneuf-du-pape-lavenue-2015.jpg	0	attachment	image/jpeg	0
15941	0	0	0	0	4			2	2018-02-12 14:26:52	2018-02-12 13:26:52		Domaine de la J‚r“me C“tes du Rh“ne Village 201		publish	closed	closed		jerome-cotes-du-rhone-2018	2020-06-25 14:00:03	2020-06-25 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/jerome-cotes-du-rhone-2018.jpg	0	attachment	image/jpeg	0
16069	0	0	0	0	0			2	2018-02-12 14:34:12	2018-02-12 13:34:12		Plateau des Chˆnes Lirac 2015		publish	closed	closed		plateau-chenes-lirac-2015	2020-08-24 11:45:03	2020-08-24 09:45:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/plateau-chenes-lirac-2015.jpg	0	attachment	image/jpeg	0
13072	0	0	0	0	4			2	2018-02-12 14:38:37	2018-02-12 13:38:37		Plateau des Chˆnes Lirac 2016		publish	closed	closed		plateau-des-chenes-lirac-blanc-2016	2020-06-24 17:15:01	2020-06-24 15:15:01		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/plateau-des-chenes-lirac-blanc-2016.jpg	0	attachment	image/jpeg	0
15440	0	0	0	0	0			2	2018-02-12 14:46:08	2018-02-12 13:46:08		Domaine des Bosquets Gigondas 2016		publish	closed	closed		bosquets-gigondas-2016	2020-08-22 17:55:02	2020-08-22 15:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/bosquets-gigondas-2016.jpg	0	attachment	image/jpeg	0
13435	0	0	0	0	10			2	2018-02-12 14:52:10	2018-02-12 13:52:10		Domaine des Bosquets Gigondas La Colline 2015		publish	closed	closed		domaine-des-bosquets-gigondas-colline-2015	2020-07-11 15:05:02	2020-07-11 13:05:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/domaine-des-bosquets-gigondas-colline-2015.jpg	0	attachment	image/jpeg	0
13078	0	0	0	0	0			2	2018-02-12 14:55:54	2018-02-12 13:55:54		Le Vieux Donjon Chƒteauneuf-du-Pape 2013		publish	closed	closed		vieux-donjon-chateauneuf-2013	2019-02-20 09:30:16	2019-02-20 08:30:16		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/vieux-donjon-chateauneuf-2013.jpg	0	attachment	image/jpeg	0
13117	0	0	0	0	4			2	2018-02-12 15:05:35	2018-02-12 14:05:35		Le Vieux Donjon Chƒteauneuf-du-Pape 2016		publish	closed	closed		le-vieux-donjon-chateauneuf-du-pape-blanc-2016	2018-11-29 18:10:02	2018-11-29 17:10:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/le-vieux-donjon-chateauneuf-du-pape-blanc-2016.jpg	0	attachment	image/jpeg	0
16296	0	0	0	0	0			2	2018-02-12 15:13:25	2018-02-12 14:13:25		"Rimauresq C“tes de Provence Blanc Cru Class‚ ""R"" 2019"		publish	closed	closed		rimauresq-provence-r-blanc-2019	2020-05-30 10:46:29	2020-05-30 08:46:29		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/rimauresq-provence-r-blanc-2019.jpg	0	attachment	image/jpeg	0
16014	0	0	0	0	0			2	2018-02-12 15:21:03	2018-02-12 14:21:03		"Rimauresq C“tes de Provence Rouge Cru Class‚ ""R"" 2017"		publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-r-2017	2020-08-22 10:05:02	2020-08-22 08:05:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/rimauresq-cotes-de-provence-cru-classe-r-2017.jpg	0	attachment	image/jpeg	0
16462	0	0	0	0	7			2	2018-02-12 15:28:10	2018-02-12 14:28:10		Rimauresq C“tes de Provence Rouge Cru Class‚ 2017		publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-2017	2020-08-26 17:15:03	2020-08-26 15:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/rimauresq-cotes-de-provence-cru-classe-2017.jpg	0	attachment	image/jpeg	0
16013	0	0	0	0	4			2	2018-02-12 15:32:24	2018-02-12 14:32:24		Rimauresq C“tes de Provence Blanc Cru Class‚ 2019		publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-blanc-2019	2020-08-19 17:45:02	2020-08-19 15:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/rimauresq-cotes-de-provence-cru-classe-blanc-2019.jpg	0	attachment	image/jpeg	0
16180	0	0	0	0	18			2	2018-02-12 15:36:40	2018-02-12 14:36:40		Rimauresq C“tes de Provence Cru Class‚ Ros‚ 2019		publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-rose-2019	2020-08-26 17:15:03	2020-08-26 15:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/rimauresq-cotes-de-provence-cru-classe-rose-2019.jpg	0	attachment	image/jpeg	0
15676	0	0	0	0	0			2	2018-02-13 09:24:04	2018-02-13 08:24:04		Paul Ginglinger Gewurztraminer Wahlenbourg 2017		publish	closed	closed		ginglinger-gewurzt-wahlenbourg-2017	2020-08-25 14:00:04	2020-08-25 12:00:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/ginglinger-gewurzt-wahlenbourg-2017.jpg	0	attachment	image/jpeg	0
16120	0	0	0	0	4			2	2018-02-13 09:31:50	2018-02-13 08:31:50		Paul Ginglinger Muscat Caroline 2018		publish	closed	closed		paul-ginglinger-muscat-caroline-2018	2020-08-20 09:30:16	2020-08-20 07:30:16		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/paul-ginglinger-muscat-caroline-2018.jpg	0	attachment	image/jpeg	0
15564	0	0	0	0	0			2	2018-02-13 09:42:25	2018-02-13 08:42:25		Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015		publish	closed	closed		paul-ginglinger-pinot-gris-gc-eichberg-2015	2020-08-21 17:35:02	2020-08-21 15:35:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/paul-ginglinger-pinot-gris-gc-eichberg-2015.jpg	0	attachment	image/jpeg	0
15675	0	0	0	0	1			2	2018-02-13 09:48:06	2018-02-13 08:48:06		Paul Ginglinger Pinot Gris Les Prelats 2018		publish	closed	closed		paul-ginglinger-pinot-gris-prelats-2018	2020-08-25 14:00:04	2020-08-25 12:00:04		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/paul-ginglinger-pinot-gris-prelats-2018.jpg	0	attachment	image/jpeg	0
15378	0	0	0	0	1			2	2018-02-13 09:51:50	2018-02-13 08:51:50		Paul Ginglinger Pinot Noir Les Rocailles 2016		publish	closed	closed		paul-ginglinger-pinot-noir-les-rocailles-2016	2020-08-25 14:00:03	2020-08-25 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/paul-ginglinger-pinot-noir-les-rocailles-2016.jpg	0	attachment	image/jpeg	0
15813	0	0	0	0	0			2	2018-02-13 09:57:24	2018-02-13 08:57:24		Paul Ginglinger Riesling Drei Exa 2018		publish	closed	closed		paul-ginglinger-riesling-drei-exa-2018	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/paul-ginglinger-riesling-drei-exa-2018.jpg	0	attachment	image/jpeg	0
13416	0	0	0	0	0			2	2018-02-13 10:04:03	2018-02-13 09:04:03		Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016		publish	closed	closed		boeckel-gewurzt-gc-zotzenberg-2016	2020-08-25 09:55:02	2020-08-25 07:55:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/boeckel-gewurzt-gc-zotzenberg-2016.jpg	0	attachment	image/jpeg	0
14905	0	0	0	0	0			2	2018-02-13 10:11:16	2018-02-13 09:11:16		Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016		publish	closed	closed		emile-boeckel-pinot-gris-gc-zotzenberg-2016	2020-08-25 18:45:02	2020-08-25 16:45:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-pinot-gris-gc-zotzenberg-2016.jpg	0	attachment	image/jpeg	0
15767	0	0	0	0	1			2	2018-02-13 10:14:48	2018-02-13 09:14:48		Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017		publish	closed	closed		emile-boeckel-sylvaner-grand-cru-zotzenberg-2017	2020-08-25 18:25:02	2020-08-25 16:25:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-sylvaner-grand-cru-zotzenberg-2017.jpg	0	attachment	image/jpeg	0
16505	0	0	0	0	12			2	2018-02-13 10:19:23	2018-02-13 09:19:23		Emile Boeckel Riesling Grand Cru Wiebelsberg 2016		publish	closed	closed		emile-boeckel-riesling-gc-wiebelsberg-2016	2020-08-20 09:30:18	2020-08-20 07:30:18		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-riesling-gc-wiebelsberg-2016.jpg	0	attachment	image/jpeg	0
15683	0	0	0	0	12			2	2018-02-13 10:23:45	2018-02-13 09:23:45		Emile Boeckel Riesling Brandluft 2018		publish	closed	closed		emile-boeckel-riesling-brandluft-2018	2020-08-26 15:55:03	2020-08-26 13:55:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-riesling-brandluft-2018.jpg	0	attachment	image/jpeg	0
16504	0	0	0	0	5			2	2018-02-13 10:31:33	2018-02-13 09:31:33		Emile Boeckel Sylvaner Vieilles Vignes 2019		publish	closed	closed		emile-boeckel-sylvaner-vieilles-vignes-2019	2020-08-27 09:28:39	2020-08-27 07:28:39		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-sylvaner-vieilles-vignes-2019.jpg	0	attachment	image/jpeg	0
15787	0	0	0	0	6			2	2018-02-13 10:36:10	2018-02-13 09:36:10		Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018		publish	closed	closed		emile-boeckel-pinot-noir-barriques-2018	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/emile-boeckel-pinot-noir-barriques-2018.jpg	0	attachment	image/jpeg	0
